/organization/supplycart, Supplycart.my,https://adam-procure.com/,"Procure to Pay Made Easy. Supplycart simplifies the way companies purchase through a cloud-based procurement solution, ADAM. We develop procurement technology to lead companies towards digitalisation and making their workflow, procure-to-pay processes more efficient.","https://res.cloudinary.com/crunchbase-production/image/upload/c_lpad,h_170,w_170,f_auto,b_white,q_auto:eco,dpr_1/oo9qjbbtfkodnotzmvh9",B2B|E-Commerce|Enterprise Resource Planning (ERP)|Marketplace|Procurement|SaaS|Small and Medium Businesses|Software, Software ,2500000,operating,MY,2,2000000,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,RM145.2 B,1/1/2016,10/31/2016,8/31/2018
/organization/moneymatch-b5c0,MoneyMatch,http://moneymatch.co,"MoneyMatch is a FinTech startup enabling cross-border international payments and remittances which are cheaper, faster and more convenient!","https://res.cloudinary.com/crunchbase-production/image/upload/c_lpad,h_170,w_170,f_auto,b_white,q_auto:eco,dpr_1/dqebonq34n7ro8uwy7qj",Financial Service|FinTech,FinTech,5100000,operating,MY,6,150000,0,0,0,0,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0,RM164.46 B,1/1/2015,1/1/2015,7/8/2021
/organization/supplybunny,SupplyBunny,https://supplybunny.com,Supplybunny is an online food and beverage (F&B) supplies marketplace,https://media.licdn.com/dms/image/C510BAQEYzayta3C2PQ/company-logo_200_200/0/1519878626028?e=1691625600&v=beta&t=LKynhARYM6DX-e2SQwS7Um4vXLCyw485eIThaHKASGk,Food and Beverage|Food Delivery|Marketplace|Restaurant,Food and Beverage,300000,operating,MY,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RM277.48 B,1/1/2016,8/23/2016,8/23/2016
/organization/iflix,iflix,http://www.iflix.com,Iflix is an online entertainment service for emerging markets.,"https://res.cloudinary.com/crunchbase-production/image/upload/c_lpad,h_170,w_170,f_auto,b_white,q_auto:eco,dpr_1/v1479481414/wgod7uyyl15rggk4hb6j.png",Digital Entertainment|Internet|Video Streaming,Digital Entertainment,348000000,acquired,MY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000,90000000,133000000,0,0,0,0,0,RM1190 B,1/1/2014,4/23/2015,7/22/2019
/organization/dropee,Dropee,https://dropee.com,Dropee is a SaaS-enabled marketplace that connects local independent retailers with brands via an ordering app.,"https://res.cloudinary.com/crunchbase-production/image/upload/c_lpad,h_170,w_170,f_auto,b_white,q_auto:eco,dpr_1/v1501057972/jllxhrgxpmiplplwi2pa.png",B2B|E-Commerce|Marketplace|Procurement|Retail Technology|SaaS,E-Commerce,8900000,operating,MY,8,1650000,0,0,0,0,4000000,0,162500,0,0,0,0,0,3000000,0,0,0,0,0,0,0,RM 16 B,1/1/2017,1/1/2017,1/19/2022
/organization/lokein,Lokein ,https://www.lokein.com/,"Lokein is a Malaysia secure marketplace - Buy and sell preloved, vintage, second hand and bundle items.","https://res.cloudinary.com/crunchbase-production/image/upload/c_lpad,h_170,w_170,f_auto,b_white,q_auto:eco,dpr_1/pdg85lbtg19rncaypvot",E-Commerce|Enterprise Software|Marketplace,E-Commerce,37000,operating,MY,2,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RM 16 B,4/3/2019,11/18/2019,2/1/2020
